account_id,customer_id,account_type,currency,opened_on,closed_on,overdraft_limit
8221,748,savings,GBP,2025-10-10,,0.00
8222,4252,current,EUR,2025-10-20,,250.00
8223,83,credit_card,EUR,2024-12-28,2025-02-17,0.00
8224,73,current,GBP,2025-05-18,,500.00
8225,32,current,GBP,2024-10-19,,500.00
8226,457,savings,USD,2024-09-01,,0.00
8227,46,current,USD,2024-01-07,,2000.00
8228,232,savings,GBP,2024-03-02,,0.00
8229,33,current,GBP,2024-03-29,,250.00
8230,40,current,GBP,2024-08-10,,2000.00
8231,1,current,GBP,2024-08-11,2025-10-25,1000.00
8232,2791,savings,GBP,2025-02-13,2025-10-14,0.00
8233,1002,savings,EUR,2025-04-25,,0.00
8234,299,savings,GBP,2025-03-30,,0.00
8235,359,current,GBP,2025-07-24,,1000.00
8236,3925,current,GBP,2024-08-20,,1000.00
8237,8,loan,GBP,2024-12-18,,0.00
8238,4,savings,USD,2024-03-25,,0.00
8239,89,current,GBP,2025-02-12,,0.00
8240,7,current,GBP,2024-11-24,,250.00
8241,232,credit_card,USD,2025-01-28,,0.00
8242,797,current,GBP,2024-11-21,,250.00
8243,3,savings,GBP,2025-05-05,,0.00
8244,1167,credit_card,USD,2024-11-01,,0.00
8245,28,loan,EUR,2025-11-08,,0.00
8246,85,current,USD,2024-06-01,2025-10-08,1000.00
8247,46,current,GBP,2024-03-20,,250.00
8248,13,credit_card,GBP,2025-06-05,,0.00
8249,247,savings,GBP,2025-04-06,,0.00
8250,1,current,USD,2024-01-13,,1000.00
8251,43,current,GBP,2025-07-05,,250.00
8252,1,current,EUR,2025-11-22,,250.00
8253,87,current,USD,2024-02-03,2025-01-02,500.00
8254,1,current,USD,2024-06-07,,500.00
8255,6,current,USD,2025-12-18,,500.00
8256,127,savings,GBP,2025-09-14,,0.00
8257,12,current,USD,2024-05-06,,2000.00
8258,1,current,EUR,2024-11-10,,500.00
8259,21,savings,GBP,2024-12-27,,0.00
8260,7335,current,GBP,2024-12-09,,0.00
8261,6583,current,EUR,2024-12-11,,500.00
8262,2421,loan,GBP,2025-04-29,,0.00
8263,907,savings,GBP,2025-02-14,2026-01-18,0.00
8264,1,current,GBP,2024-11-30,,0.00
8265,2,savings,GBP,2024-02-16,,0.00
8266,2,current,EUR,2024-12-08,,250.00
8267,124,current,EUR,2024-09-19,,0.00
8268,13,current,USD,2025-03-05,,250.00
8269,11,savings,GBP,2025-07-10,,0.00
8270,15,current,GBP,2025-04-11,,500.00
8271,47,current,GBP,2025-02-16,,2000.00
8272,15,credit_card,GBP,2025-09-29,2026-08-31,0.00
8273,794,current,USD,2024-03-21,,0.00
8274,194,credit_card,GBP,2025-08-27,,0.00
8275,1,current,GBP,2024-01-06,,0.00
8276,1,current,EUR,2024-12-30,,2000.00
8277,4224,savings,GBP,2024-12-14,,0.00
8278,13,current,GBP,2025-05-09,,2000.00
8279,1211,savings,USD,2024-12-24,,0.00
8280,2,credit_card,GBP,2025-05-01,2025-06-12,0.00
8281,3065,current,USD,2025-12-09,,2000.00
8282,1,savings,GBP,2024-11-06,,0.00
8283,108,current,USD,2025-03-16,,500.00
8284,524,current,USD,2024-12-21,,2000.00
8285,398,savings,GBP,2024-12-31,,0.00
8286,2,savings,GBP,2024-12-22,,0.00
8287,9,current,GBP,2025-05-13,,2000.00
8288,70,savings,USD,2024-03-10,,0.00
8289,522,savings,USD,2024-02-04,,0.00
8290,112,current,GBP,2024-05-24,,250.00
8291,51,current,GBP,2025-10-16,,2000.00
8292,239,credit_card,GBP,2025-07-01,,0.00
8293,1,current,EUR,2024-03-15,,2000.00
8294,158,loan,GBP,2024-03-08,,0.00
8295,20,loan,GBP,2025-09-24,,0.00
8296,4,savings,GBP,2024-06-24,,0.00
8297,1,current,GBP,2025-02-01,,0.00
8298,3,current,EUR,2024-10-26,,250.00
8299,5,savings,GBP,2024-03-26,,0.00
8300,280,current,EUR,2024-03-17,,0.00
8301,83,current,GBP,2024-12-22,,0.00
8302,13,current,GBP,2025-02-23,,2000.00
8303,1225,current,USD,2024-08-11,,2000.00
8304,3,credit_card,USD,2024-04-26,,0.00
8305,80,current,GBP,2025-05-22,,500.00
8306,4,current,USD,2024-03-17,,500.00
8307,2,loan,USD,2024-08-25,,0.00
8308,7,savings,GBP,2025-02-10,,0.00
8309,6687,current,GBP,2025-02-13,,1000.00
8310,81,credit_card,GBP,2025-02-10,,0.00
8311,5,current,GBP,2024-04-15,,250.00
8312,1,current,USD,2024-06-15,,0.00
8313,1,current,GBP,2024-10-13,,1000.00
8314,601,current,GBP,2025-10-14,,0.00
8315,48,credit_card,USD,2024-08-11,,0.00
8316,17,current,GBP,2025-10-20,,250.00
8317,3217,credit_card,USD,2024-01-18,,0.00
8318,27,current,GBP,2025-10-18,2026-02-19,500.00
8319,6012,savings,GBP,2024-12-31,,0.00
8320,6,current,EUR,2025-04-02,,0.00
8321,4,current,GBP,2024-02-20,,0.00
8322,248,current,GBP,2024-12-25,,1000.00
8323,3,current,EUR,2024-03-24,,250.00
8324,1261,current,GBP,2024-07-25,,1000.00
8325,954,current,EUR,2025-09-21,,1000.00
8326,11,savings,GBP,2025-03-22,,0.00
8327,876,current,USD,2024-02-21,,0.00
8328,155,current,USD,2025-09-12,,2000.00
8329,18,current,USD,2025-09-27,,2000.00
8330,116,current,EUR,2025-12-08,,500.00
8331,1298,credit_card,GBP,2024-11-27,,0.00
8332,781,savings,GBP,2025-07-13,,0.00
8333,88,current,GBP,2025-03-01,,1000.00
8334,13,current,USD,2025-12-06,2026-03-03,500.00
8335,15,savings,GBP,2024-11-10,,0.00
8336,3112,credit_card,USD,2024-03-16,,0.00
8337,454,loan,GBP,2024-10-17,,0.00
8338,10,savings,GBP,2025-01-29,,0.00
8339,8,current,GBP,2025-01-22,,1000.00
8340,235,loan,EUR,2025-06-05,,0.00
8341,1,credit_card,USD,2024-06-10,,0.00
8342,50,current,GBP,2025-01-08,,0.00
8343,77,savings,GBP,2024-05-17,,0.00
8344,670,current,EUR,2025-01-22,,500.00
8345,2273,current,GBP,2025-12-12,,1000.00
8346,392,loan,EUR,2024-06-06,,0.00
8347,2,current,GBP,2025-07-27,,500.00
8348,38,current,GBP,2025-08-20,,0.00
8349,1,current,GBP,2024-11-29,,250.00
8350,6,current,EUR,2024-01-11,,1000.00
8351,694,current,GBP,2024-12-16,,250.00
8352,930,savings,USD,2024-09-22,,0.00
8353,5,savings,GBP,2024-04-06,,0.00
8354,4,current,GBP,2024-06-05,,1000.00
8355,3,savings,USD,2025-10-19,,0.00
8356,712,savings,GBP,2024-02-10,,0.00
8357,346,current,USD,2025-03-30,,1000.00
8358,1976,current,GBP,2025-01-29,,500.00
8359,154,credit_card,EUR,2025-07-26,,0.00
8360,1694,current,EUR,2024-04-10,,500.00
8361,1765,current,EUR,2024-10-30,,2000.00
8362,1,current,USD,2025-01-10,,500.00
8363,10,current,GBP,2024-03-01,,0.00
8364,6,current,USD,2025-09-04,,500.00
8365,14,savings,GBP,2024-04-19,,0.00
8366,1,credit_card,USD,2024-02-08,,0.00
8367,762,credit_card,EUR,2025-06-27,,0.00
8368,200,loan,EUR,2025-12-30,,0.00
8369,1,current,USD,2024-06-15,,500.00
8370,5,current,GBP,2024-03-23,,0.00
8371,4,savings,GBP,2024-03-28,,0.00
8372,25,current,GBP,2024-06-06,,500.00
8373,1,credit_card,EUR,2024-02-01,,0.00
8374,173,loan,GBP,2025-01-31,,0.00
8375,1,loan,GBP,2024-03-25,,0.00
8376,1,savings,USD,2025-12-15,,0.00
8377,12,current,USD,2024-05-23,,1000.00
8378,1,savings,GBP,2024-07-25,,0.00
8379,3,current,GBP,2025-08-11,,250.00
8380,97,current,GBP,2024-02-18,2024-12-23,500.00
8381,72,current,USD,2025-08-03,,2000.00
8382,116,current,GBP,2024-11-05,,1000.00
8383,77,loan,GBP,2025-11-10,,0.00
8384,27,credit_card,EUR,2025-10-22,2026-02-24,0.00
8385,1,current,GBP,2024-08-02,,1000.00
8386,260,savings,GBP,2024-09-04,,0.00
8387,25,current,EUR,2025-04-06,,2000.00
8388,357,credit_card,GBP,2024-03-27,,0.00
8389,50,credit_card,EUR,2024-05-29,,0.00
8390,6,current,USD,2024-09-24,,250.00
8391,8,savings,EUR,2024-04-30,,0.00
8392,46,current,EUR,2025-12-07,,0.00
8393,44,current,GBP,2024-04-19,,2000.00
8394,2290,credit_card,USD,2024-09-03,,0.00
8395,1,current,GBP,2025-07-23,,500.00
8396,9,current,GBP,2024-01-25,,500.00
8397,2,loan,GBP,2025-07-29,,0.00
8398,11,current,USD,2025-12-13,,0.00
8399,1,credit_card,EUR,2025-02-11,,0.00
8400,1,current,GBP,2024-04-26,,1000.00
8401,14,current,USD,2025-05-28,,1000.00
8402,2,current,GBP,2024-12-12,,250.00
8403,51,credit_card,USD,2024-08-21,,0.00
8404,1516,savings,USD,2025-12-04,,0.00
8405,53,current,GBP,2024-05-11,,1000.00
8406,13,loan,GBP,2024-08-03,,0.00
8407,1,savings,GBP,2024-06-27,,0.00
8408,1775,current,USD,2025-12-02,,500.00
8409,11,credit_card,USD,2025-09-21,,0.00
8410,1,credit_card,GBP,2024-02-02,,0.00
8411,1,current,GBP,2025-06-16,,1000.00
8412,6,credit_card,GBP,2024-09-22,,0.00
8413,3,savings,GBP,2024-12-13,,0.00
8414,28,savings,EUR,2025-12-20,,0.00
8415,20,current,USD,2024-10-07,2025-11-12,1000.00
8416,1,credit_card,USD,2024-05-30,,0.00
8417,50,current,USD,2025-10-21,,0.00
8418,1385,current,GBP,2025-07-01,,500.00
8419,1169,credit_card,GBP,2024-11-09,,0.00
8420,63,current,USD,2024-05-02,,0.00
8421,5576,current,USD,2025-06-12,,1000.00
8422,210,savings,USD,2025-06-14,,0.00
8423,1,savings,USD,2025-07-15,,0.00
8424,9,current,GBP,2024-05-12,,0.00
8425,1,savings,GBP,2024-04-09,,0.00
8426,22,savings,EUR,2024-03-01,,0.00
8427,1,credit_card,GBP,2025-04-08,,0.00
8428,18,savings,GBP,2024-05-18,,0.00
8429,88,current,USD,2025-11-18,,1000.00
8430,439,savings,GBP,2024-02-07,,0.00
8431,1,current,USD,2025-12-18,,500.00
8432,2,credit_card,GBP,2024-01-28,,0.00
8433,9,savings,GBP,2024-01-28,,0.00
8434,1405,current,GBP,2025-10-07,,500.00
8435,3784,current,GBP,2025-12-22,,1000.00
8436,4,current,GBP,2025-04-23,,2000.00
8437,4026,savings,GBP,2024-08-24,,0.00
8438,25,credit_card,GBP,2025-04-18,,0.00
8439,425,savings,GBP,2025-07-24,,0.00
8440,311,current,EUR,2025-02-09,,1000.00
8441,2,current,USD,2025-06-05,,500.00
8442,9,current,GBP,2024-07-21,,0.00
8443,143,savings,GBP,2025-04-05,,0.00
8444,6,current,USD,2025-04-17,,2000.00
8445,1852,loan,GBP,2024-12-12,,0.00
8446,279,current,GBP,2025-01-29,,500.00
8447,6,savings,GBP,2025-03-01,,0.00
8448,4,current,GBP,2025-11-04,,2000.00
8449,1,current,GBP,2024-01-18,,500.00
8450,6,savings,GBP,2024-03-05,,0.00
8451,2,current,USD,2024-06-04,,500.00
8452,153,savings,GBP,2025-01-09,,0.00
8453,1,savings,GBP,2025-12-03,,0.00
8454,77,savings,USD,2025-04-24,,0.00
8455,99,current,EUR,2024-03-14,,1000.00
8456,66,current,GBP,2025-11-19,,2000.00
8457,2,current,GBP,2025-06-22,,2000.00
8458,15,current,GBP,2024-11-22,,1000.00
8459,1,current,USD,2025-07-22,,250.00
8460,1352,current,EUR,2024-04-05,,500.00
8461,25,current,GBP,2024-03-25,,2000.00
8462,4,current,GBP,2025-02-26,2025-04-08,500.00
8463,2,current,GBP,2025-06-04,,2000.00
8464,50,current,EUR,2025-07-13,,500.00
8465,1,credit_card,GBP,2025-07-10,,0.00
8466,1,credit_card,GBP,2024-08-12,,0.00
8467,497,credit_card,EUR,2024-09-18,2024-12-30,0.00
8468,175,savings,GBP,2025-06-02,,0.00
8469,1462,current,GBP,2025-11-16,,500.00
8470,107,current,GBP,2025-01-25,,2000.00
8471,16,current,GBP,2024-09-08,,250.00
8472,5212,current,GBP,2025-01-20,,500.00
8473,1708,savings,EUR,2024-07-30,,0.00
8474,2,loan,GBP,2025-11-08,,0.00
8475,4,savings,GBP,2024-08-18,,0.00
8476,592,credit_card,GBP,2024-09-23,,0.00
8477,14,current,GBP,2024-06-05,,0.00
8478,22,current,USD,2025-04-12,,0.00
8479,11,savings,GBP,2025-09-06,,0.00
8480,164,credit_card,EUR,2024-04-29,,0.00
8481,60,credit_card,GBP,2025-06-10,,0.00
8482,17,current,GBP,2024-03-11,,1000.00
8483,1,savings,GBP,2024-05-22,,0.00
8484,25,savings,GBP,2025-06-26,,0.00
8485,169,savings,GBP,2024-12-29,2025-03-21,0.00
8486,2,savings,USD,2025-08-12,2026-11-10,0.00
8487,80,credit_card,USD,2025-09-01,,0.00
8488,2,credit_card,EUR,2025-07-13,,0.00
8489,2307,savings,GBP,2025-09-06,,0.00
8490,1481,current,USD,2025-09-20,,2000.00
8491,2,savings,EUR,2024-11-20,,0.00
8492,2,loan,GBP,2025-03-11,,0.00
8493,57,savings,GBP,2024-04-19,,0.00
8494,42,credit_card,USD,2025-02-22,,0.00
8495,179,credit_card,GBP,2024-04-09,,0.00
8496,69,savings,GBP,2024-10-24,,0.00
8497,1586,savings,GBP,2025-11-04,,0.00
8498,2,savings,USD,2025-05-31,,0.00
8499,1,current,GBP,2025-05-30,,0.00
8500,1,savings,GBP,2024-08-14,2025-03-21,0.00
8501,2114,current,GBP,2024-04-24,,1000.00
8502,1,credit_card,USD,2025-10-26,,0.00
8503,1813,credit_card,GBP,2024-10-14,,0.00
8504,66,credit_card,USD,2025-12-01,,0.00
8505,122,credit_card,GBP,2025-12-05,,0.00
8506,10,current,GBP,2024-06-25,,500.00
8507,495,current,GBP,2024-04-25,,250.00
8508,5,current,GBP,2024-05-01,2025-06-22,2000.00
8509,1172,current,GBP,2024-07-07,2024-12-25,250.00
8510,64,savings,EUR,2024-05-19,,0.00
8511,65,current,GBP,2024-01-19,,250.00
8512,844,current,GBP,2024-12-26,,0.00
8513,6,current,GBP,2024-09-03,,1000.00
8514,3030,current,GBP,2024-09-12,,2000.00
8515,45,savings,USD,2024-05-30,,0.00
8516,2840,credit_card,GBP,2025-07-03,,0.00
8517,2,current,GBP,2025-10-24,2027-02-13,500.00
8518,1,current,GBP,2025-06-29,,250.00
8519,167,current,GBP,2024-11-04,,0.00
8520,2,credit_card,GBP,2025-12-04,,0.00
8521,6,savings,GBP,2025-08-13,,0.00
8522,659,current,GBP,2024-05-22,,2000.00
8523,230,credit_card,GBP,2025-12-20,,0.00
8524,6299,current,GBP,2024-06-09,,0.00
8525,300,credit_card,GBP,2024-01-22,,0.00
8526,58,current,USD,2024-11-18,,250.00
8527,49,current,GBP,2025-08-04,,500.00
8528,2,current,EUR,2024-01-03,2024-09-22,1000.00
8529,1,credit_card,GBP,2025-11-12,,0.00
8530,443,savings,GBP,2025-02-08,,0.00
8531,306,current,GBP,2025-01-22,,2000.00
8532,8,savings,EUR,2025-11-01,,0.00
8533,69,credit_card,GBP,2024-09-29,,0.00
8534,198,savings,GBP,2025-11-17,2026-08-03,0.00
8535,7953,savings,GBP,2024-01-27,,0.00
8536,1,credit_card,GBP,2024-01-03,,0.00
8537,11,current,GBP,2025-01-03,,250.00
8538,2032,current,GBP,2024-08-12,,500.00
8539,4404,credit_card,GBP,2025-09-01,,0.00
8540,8,savings,GBP,2024-10-06,,0.00
8541,2,current,USD,2024-12-26,,0.00
8542,2015,loan,GBP,2024-09-16,,0.00
8543,1,current,USD,2024-08-03,,500.00
8544,2288,current,USD,2025-03-22,,0.00
8545,280,current,GBP,2024-08-30,,2000.00
8546,10,credit_card,GBP,2024-10-10,,0.00
8547,5,current,GBP,2024-04-06,,250.00
8548,18,current,USD,2024-06-11,,500.00
8549,7830,current,EUR,2025-09-06,,1000.00
8550,48,current,GBP,2025-12-12,,0.00
8551,31,loan,EUR,2024-06-25,,0.00
8552,297,current,USD,2024-03-28,,2000.00
8553,989,savings,GBP,2024-03-07,,0.00
8554,1376,current,GBP,2025-12-17,,2000.00
8555,996,current,GBP,2024-03-10,,1000.00
8556,96,current,GBP,2024-12-20,,2000.00
8557,1,current,EUR,2024-02-11,2024-09-07,0.00
8558,39,credit_card,EUR,2025-06-08,,0.00
8559,1426,loan,USD,2024-08-23,,0.00
8560,5079,savings,EUR,2025-09-12,,0.00
8561,27,savings,GBP,2024-02-13,,0.00
8562,12,current,USD,2025-05-06,,500.00
8563,5,savings,EUR,2025-02-24,,0.00
8564,19,savings,EUR,2024-10-03,,0.00
8565,1889,current,EUR,2025-01-25,,2000.00
8566,1,credit_card,USD,2024-06-07,,0.00
8567,8,savings,GBP,2025-05-03,,0.00
8568,23,current,GBP,2024-01-22,,0.00
8569,79,savings,USD,2024-11-11,,0.00
8570,3,savings,GBP,2025-09-09,,0.00
8571,11,current,GBP,2025-04-01,,500.00
8572,35,current,USD,2024-08-04,,250.00
8573,2303,savings,GBP,2024-08-25,,0.00
8574,173,current,GBP,2025-04-15,,1000.00
8575,1,loan,GBP,2024-11-17,,0.00
8576,1,credit_card,GBP,2025-04-13,,0.00
8577,1,credit_card,USD,2025-03-15,,0.00
8578,1311,current,USD,2024-01-29,2024-08-09,250.00
8579,6,savings,GBP,2024-06-22,,0.00
8580,358,current,USD,2024-12-06,,500.00
8581,1,current,GBP,2025-09-01,,250.00
8582,14,current,GBP,2024-10-21,,1000.00
8583,32,savings,USD,2024-05-30,,0.00
8584,10,savings,GBP,2024-08-13,,0.00
8585,93,savings,EUR,2024-02-14,,0.00
8586,5,credit_card,USD,2025-12-02,,0.00
8587,227,current,USD,2025-07-27,,2000.00
8588,4,current,GBP,2025-04-24,,2000.00
8589,1688,credit_card,EUR,2024-04-15,2025-01-10,0.00
8590,4649,loan,GBP,2024-11-09,,0.00
8591,290,current,USD,2025-06-18,2026-09-01,2000.00
8592,1278,savings,USD,2025-10-19,,0.00
8593,60,savings,GBP,2024-12-14,,0.00
8594,14,current,GBP,2025-07-05,,500.00
8595,7,savings,EUR,2024-04-17,,0.00
8596,178,savings,GBP,2024-03-24,,0.00
8597,1,current,GBP,2024-10-23,,1000.00
8598,37,current,USD,2025-05-14,,500.00
8599,49,current,GBP,2024-01-06,,250.00
8600,122,savings,GBP,2024-05-12,,0.00
8601,447,credit_card,USD,2024-09-23,,0.00
8602,8,savings,GBP,2025-04-28,,0.00
8603,2,savings,USD,2024-12-21,,0.00
8604,34,current,EUR,2025-10-29,,0.00
8605,1,savings,GBP,2024-12-03,,0.00
8606,8,loan,EUR,2024-12-17,,0.00
8607,2,current,EUR,2025-10-20,,1000.00
8608,1111,loan,GBP,2025-12-07,,0.00
8609,2224,credit_card,GBP,2025-05-25,,0.00
8610,30,current,GBP,2024-08-21,2025-08-26,250.00
8611,5,current,USD,2024-01-13,,0.00
8612,1,current,EUR,2025-07-04,,0.00
8613,3,loan,GBP,2025-03-16,,0.00
8614,17,current,GBP,2024-03-28,,2000.00
8615,201,loan,GBP,2024-09-08,,0.00
8616,7,current,GBP,2024-05-06,,0.00
8617,209,savings,EUR,2024-07-21,,0.00
8618,6,current,GBP,2025-03-11,,0.00
8619,5,savings,GBP,2024-01-31,,0.00
8620,46,current,GBP,2024-02-01,,1000.00
8621,121,savings,USD,2025-09-12,2025-11-10,0.00
8622,5946,current,USD,2024-06-04,,0.00
8623,3,current,GBP,2024-09-27,,250.00
8624,691,current,USD,2025-11-06,,2000.00
8625,4,savings,GBP,2024-04-29,,0.00
8626,33,current,GBP,2024-01-28,,0.00
8627,1,savings,GBP,2025-08-01,,0.00
8628,1,current,GBP,2025-05-28,,0.00
8629,487,current,GBP,2025-04-10,2026-06-27,2000.00
8630,18,current,GBP,2025-09-21,,0.00
8631,143,loan,GBP,2024-11-04,,0.00
8632,2434,current,GBP,2025-12-31,2026-08-16,1000.00
8633,2817,savings,GBP,2024-11-30,,0.00
8634,1910,current,EUR,2025-04-29,,500.00
8635,1,current,GBP,2024-06-03,,1000.00
8636,5,current,GBP,2024-05-29,,500.00
8637,29,loan,USD,2024-07-08,,0.00
8638,65,current,GBP,2024-06-23,,1000.00
8639,3,current,GBP,2025-12-28,,2000.00
8640,8179,current,USD,2025-11-30,,250.00
8641,7702,current,EUR,2025-05-14,,250.00
8642,1,credit_card,EUR,2024-12-06,2025-07-18,0.00
8643,61,loan,GBP,2024-07-23,,0.00
8644,1,current,GBP,2024-01-21,,1000.00
8645,505,savings,GBP,2024-11-30,,0.00
8646,124,current,USD,2024-12-22,,250.00
8647,4,current,GBP,2025-04-13,,1000.00
8648,1,loan,GBP,2024-06-01,,0.00
8649,12,current,GBP,2025-10-27,,2000.00
8650,736,savings,GBP,2024-11-04,,0.00
8651,7,credit_card,EUR,2024-06-12,,0.00
8652,1,current,GBP,2024-02-21,,250.00
8653,5,current,GBP,2025-06-14,,250.00
8654,22,savings,GBP,2025-11-25,,0.00
8655,3,current,EUR,2025-05-18,,2000.00
8656,27,current,GBP,2025-12-31,,1000.00
8657,7705,savings,EUR,2024-12-19,,0.00
8658,138,savings,GBP,2025-09-05,,0.00
8659,8481,current,GBP,2024-09-26,,500.00
8660,18,current,GBP,2024-05-03,,500.00
8661,81,current,GBP,2024-11-09,,500.00
8662,7,credit_card,GBP,2025-09-09,,0.00
8663,1,savings,USD,2025-07-02,,0.00
8664,42,savings,GBP,2025-06-05,,0.00
8665,8615,current,GBP,2025-09-22,,500.00
8666,6,loan,GBP,2024-08-31,,0.00
8667,208,current,GBP,2024-05-28,,2000.00
8668,58,loan,GBP,2025-08-15,,0.00
8669,103,loan,USD,2024-03-29,2025-03-20,0.00
8670,1714,current,GBP,2025-05-12,,0.00
8671,9,credit_card,GBP,2025-01-09,,0.00
8672,870,savings,USD,2024-06-24,,0.00
8673,5,current,EUR,2024-12-02,,250.00
8674,184,current,GBP,2025-09-11,,2000.00
8675,2,loan,USD,2025-11-14,2026-07-04,0.00
8676,120,savings,USD,2024-08-21,,0.00
8677,1,loan,GBP,2024-10-27,,0.00
8678,13,current,GBP,2025-04-30,,250.00
8679,386,current,GBP,2025-06-19,2026-03-24,1000.00
8680,526,savings,GBP,2025-07-05,,0.00
8681,7167,current,GBP,2025-05-26,,0.00
8682,10,savings,EUR,2025-11-15,,0.00
8683,5,credit_card,USD,2025-08-23,,0.00
8684,223,current,GBP,2025-09-06,,1000.00
8685,1,savings,USD,2025-07-07,,0.00
8686,15,current,GBP,2024-10-17,,0.00
8687,341,credit_card,GBP,2024-12-24,,0.00
8688,11,credit_card,GBP,2025-04-16,,0.00
8689,8368,current,USD,2025-03-11,,2000.00
8690,935,current,GBP,2024-02-17,,2000.00
8691,3,current,GBP,2024-08-02,,0.00
8692,19,current,GBP,2025-04-19,,0.00
8693,5,credit_card,GBP,2024-01-24,,0.00
8694,4815,current,USD,2024-02-27,,500.00
8695,70,current,GBP,2025-08-25,,500.00
8696,1,savings,GBP,2024-09-27,,0.00
8697,577,savings,GBP,2024-05-29,,0.00
8698,3,current,GBP,2024-10-25,,0.00
8699,2,savings,GBP,2024-12-20,,0.00
8700,3,current,USD,2025-04-11,,250.00
8701,5342,savings,EUR,2024-06-11,,0.00
8702,1,savings,GBP,2024-05-20,,0.00
8703,59,savings,GBP,2024-09-11,,0.00
8704,390,credit_card,GBP,2025-12-26,,0.00
8705,4,current,GBP,2024-11-09,2025-11-06,0.00
8706,1,current,GBP,2024-09-02,,1000.00
8707,35,current,GBP,2025-05-13,,0.00
8708,1,credit_card,GBP,2024-10-08,,0.00
8709,7994,current,EUR,2025-04-12,,1000.00
8710,2,current,GBP,2024-04-17,,2000.00
8711,9,credit_card,GBP,2024-07-12,,0.00
8712,3903,savings,GBP,2025-03-10,,0.00
8713,7,savings,GBP,2024-11-05,,0.00
8714,381,loan,GBP,2024-01-05,,0.00
8715,1,current,EUR,2025-06-02,,2000.00
8716,343,credit_card,GBP,2025-12-10,,0.00
8717,1,credit_card,USD,2025-08-12,,0.00
8718,278,savings,GBP,2025-09-08,,0.00
8719,17,savings,USD,2025-12-13,,0.00
8720,1,current,USD,2025-12-03,,250.00
8721,83,current,USD,2024-10-15,,500.00
8722,2425,savings,GBP,2025-05-24,,0.00
8723,3,savings,USD,2025-12-13,,0.00
8724,1361,current,GBP,2024-11-01,,500.00
8725,9,current,GBP,2024-09-04,,500.00
8726,2,savings,USD,2025-12-23,,0.00
8727,1,credit_card,GBP,2024-12-24,,0.00
8728,37,current,GBP,2024-12-25,,250.00
8729,1,loan,USD,2025-12-09,,0.00
8730,1748,credit_card,GBP,2024-12-19,,0.00
8731,296,savings,GBP,2024-01-20,,0.00
8732,4286,credit_card,GBP,2025-07-21,,0.00
8733,114,current,GBP,2025-09-09,,0.00
8734,82,current,GBP,2025-12-29,,250.00
8735,1,loan,EUR,2025-11-18,,0.00
8736,65,savings,GBP,2024-05-01,,0.00
8737,3,current,GBP,2024-10-26,,500.00
8738,5,current,USD,2025-10-30,,500.00
8739,5,current,EUR,2025-04-23,,0.00
8740,1141,current,GBP,2025-03-30,,0.00
8741,60,savings,USD,2025-03-16,,0.00
8742,1009,savings,GBP,2024-12-23,,0.00
8743,2091,savings,GBP,2025-06-29,,0.00
8744,119,current,USD,2025-09-26,,0.00
8745,117,savings,GBP,2024-08-03,,0.00
8746,5544,current,GBP,2024-11-21,,2000.00
8747,3,loan,GBP,2024-06-09,,0.00
8748,13,current,GBP,2025-08-02,,1000.00
8749,2,current,USD,2024-09-11,,250.00
8750,3,current,GBP,2025-03-12,,1000.00
8751,39,current,GBP,2024-07-11,,1000.00
8752,1595,current,USD,2024-12-25,,2000.00
8753,4,loan,EUR,2025-07-14,,0.00
8754,1703,current,EUR,2025-04-18,,0.00
8755,5,credit_card,GBP,2025-04-16,,0.00
8756,26,savings,GBP,2025-01-28,,0.00
8757,7,current,USD,2024-01-29,,1000.00
8758,8638,current,GBP,2025-03-18,,1000.00
8759,8,savings,USD,2024-04-06,,0.00
8760,156,current,USD,2025-12-13,,1000.00
8761,2,savings,GBP,2025-10-18,,0.00
8762,1,credit_card,USD,2024-07-06,,0.00
8763,4,savings,GBP,2025-04-05,2025-07-10,0.00
8764,791,current,GBP,2025-06-12,,2000.00
8765,2,savings,GBP,2025-08-15,,0.00
8766,28,savings,GBP,2025-06-27,2025-12-08,0.00
8767,1,current,USD,2024-03-15,,250.00
8768,1,savings,USD,2024-02-25,,0.00
8769,17,credit_card,EUR,2025-11-13,,0.00
8770,16,loan,GBP,2025-08-02,,0.00
8771,1,current,GBP,2025-05-05,,2000.00
8772,30,current,USD,2024-11-17,,500.00
8773,95,current,GBP,2024-09-16,,1000.00
8774,138,credit_card,GBP,2024-12-20,,0.00
8775,337,credit_card,GBP,2024-09-16,,0.00
8776,4,savings,USD,2024-10-20,,0.00
8777,41,current,GBP,2024-06-15,,250.00
8778,26,current,GBP,2025-04-19,2026-05-01,2000.00
8779,22,savings,USD,2025-07-20,,0.00
8780,3023,current,USD,2025-12-19,,0.00
8781,457,current,USD,2025-12-30,,250.00
8782,236,savings,USD,2024-09-28,,0.00
8783,5125,current,USD,2024-03-08,,0.00
8784,165,current,USD,2024-11-03,,250.00
8785,2660,credit_card,USD,2024-02-09,2024-08-01,0.00
8786,1,current,GBP,2025-03-20,,500.00
8787,1,savings,GBP,2025-04-12,,0.00
8788,1,savings,USD,2025-12-21,,0.00
8789,915,current,EUR,2025-08-10,,2000.00
8790,2,savings,USD,2024-08-05,,0.00
8791,5,savings,GBP,2024-01-20,,0.00
8792,3,current,EUR,2025-04-02,,250.00
8793,3,current,GBP,2025-04-05,,1000.00
8794,4988,current,GBP,2025-03-31,,0.00
